sample_ID,species,reef,project_name,Host-genus,Species,Genotype,Cluster,Fragment_number,TransectLocation(m),Temp_logger_location(m),Temp_logger_name,TCM_logger_location(m),TCM_name,Bag_number,Diver_names,Reef_name,geo_loc_name,DiveStart_mintime,DiveEnd_maxtime,collection_date,sampling_trip,Month,Year,depth,env_biome,env_feature,env_material,env_package,Si(uM),NO2(uM),N_N(uM),NO3(uM),NH4(uM),PO4(uM),Latitude_North,Longitude_W,Notes
apal_ndr_gSI5_cl77_fr6_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,77,6,21,22,TL-NDR10,31,TCM-NDR-3,753,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI5_cl77_fr7_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,77,7,21,22,TL-NDR10,31,TCM-NDR-3,754,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr3_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,3,22,22,TL-NDR10,31,TCM-NDR-3,236,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr4_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,4,22,22,TL-NDR10,31,TCM-NDR-3,237,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr5_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,5,22,22,TL-NDR10,31,TCM-NDR-3,238,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr3_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,3,22,22,TL-NDR10,31,TCM-NDR-3,755,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr4_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,4,22,22,TL-NDR10,31,TCM-NDR-3,756,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI5_cl84_fr5_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI5,84,5,22,22,TL-NDR10,31,TCM-NDR-3,757,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_frA_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,A,22,22,TL-NDR10,31,TCM-NDR-3,233,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_frB_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,B,22,22,TL-NDR10,31,TCM-NDR-3,234,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_fr4_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,4,22,22,TL-NDR10,31,TCM-NDR-3,235,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_frA_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,A,22,22,TL-NDR10,31,TCM-NDR-3,758,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_frB_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,B,22,22,TL-NDR10,31,TCM-NDR-3,759,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI1_cl85_fr4_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,85,4,22,22,TL-NDR10,31,TCM-NDR-3,760,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI1_cl87_fr5_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,87,5,23,22,TL-NDR10,31,TCM-NDR-3,221,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl87_fr7_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,87,7,23,22,TL-NDR10,31,TCM-NDR-3,222,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl87_fr4_20Nov2018,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,87,4,23,22,TL-NDR10,31,TCM-NDR-3,223,Annie_Dana,North_Dry_Rocks,USA,9:41 AM,11:53 PM,20-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.2,0.02,0.67,0.65,7.74,0.14,25.13038,80.29401,NA
apal_ndr_gSI1_cl87_fr6_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,87,6,23,22,TL-NDR10,31,TCM-NDR-3,761,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_ndr_gSI1_cl87_fr7_04Mar2019,apal,ndr,persistence_to_resistance,Acropora,palmata,SI1,87,7,23,22,TL-NDR10,31,TCM-NDR-3,762,Carly_Dana,North_Dry_Rocks,USA,9:36 AM,11:53 PM,4-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,0.9,0.88,23.12,0.06,25.13038,80.29401,NA
apal_gr_gCN2_cl69_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,69,3,14,14,TL-GR5,3,TCM-GR-2,921,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl69_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,69,4,14,14,TL-GR5,3,TCM-GR-2,922,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl69_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,69,5,14,14,TL-GR5,3,TCM-GR-2,923,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,3,14,14,TL-GR5,3,TCM-GR-2,272,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,4,14,14,TL-GR5,3,TCM-GR-2,273,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,5,14,14,TL-GR5,3,TCM-GR-2,274,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,3,14,14,TL-GR5,3,TCM-GR-2,924,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,4,14,14,TL-GR5,3,TCM-GR-2,925,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl70_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,70,5,14,14,TL-GR5,3,TCM-GR-2,926,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,3,14,14,TL-GR5,3,TCM-GR-2,269,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,4,14,14,TL-GR5,3,TCM-GR-2,270,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,5,14,14,TL-GR5,3,TCM-GR-2,271,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,3,14,14,TL-GR5,3,TCM-GR-2,927,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,4,14,14,TL-GR5,3,TCM-GR-2,928,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gCN2_cl71_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,CN2,71,5,14,14,TL-GR5,3,TCM-GR-2,929,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,3,15,14,TL-GR5,3,TCM-GR-2,266,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,4,15,14,TL-GR5,3,TCM-GR-2,267,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,5,15,14,TL-GR5,3,TCM-GR-2,268,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,3,15,14,TL-GR5,3,TCM-GR-2,930,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,4,15,14,TL-GR5,3,TCM-GR-2,931,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA2_cl74_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA2,74,5,15,14,TL-GR5,3,TCM-GR-2,932,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,3,15,14,TL-GR5,3,TCM-GR-2,263,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,5,15,14,TL-GR5,3,TCM-GR-2,264,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr6_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,6,15,14,TL-GR5,3,TCM-GR-2,265,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,3,15,14,TL-GR5,3,TCM-GR-2,933,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,5,15,14,TL-GR5,3,TCM-GR-2,934,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl75_fr6_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,75,6,15,14,TL-GR5,3,TCM-GR-2,935,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,3,15,14,TL-GR5,3,TCM-GR-2,197,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,4,15,14,TL-GR5,3,TCM-GR-2,198,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr7_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,7,15,14,TL-GR5,3,TCM-GR-2,199,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,3,15,14,TL-GR5,3,TCM-GR-2,942,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,4,15,14,TL-GR5,3,TCM-GR-2,943,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl76_fr7_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,76,7,15,14,TL-GR5,3,TCM-GR-2,944,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,4,16,17,TL-GR6,3,TCM-GR-2,194,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr6_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,6,16,17,TL-GR6,3,TCM-GR-2,195,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr7_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,7,16,17,TL-GR6,3,TCM-GR-2,196,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,4,16,17,TL-GR6,3,TCM-GR-2,939,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr6_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,6,16,17,TL-GR6,3,TCM-GR-2,940,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl77_fr7_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,77,7,16,17,TL-GR6,3,TCM-GR-2,941,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,3,16,17,TL-GR6,3,TCM-GR-2,200,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,4,16,17,TL-GR6,3,TCM-GR-2,261,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,5,16,17,TL-GR6,3,TCM-GR-2,262,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,3,16,17,TL-GR6,3,TCM-GR-2,936,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,4,16,17,TL-GR6,3,TCM-GR-2,937,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI1_cl78_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,SI1,78,5,16,17,TL-GR6,3,TCM-GR-2,938,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,3,17,17,TL-GR6,30,TCM-GR-3,188,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,4,17,17,TL-GR6,30,TCM-GR-3,189,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr5_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,5,17,17,TL-GR6,30,TCM-GR-3,190,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr3_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,3,17,17,TL-GR6,30,TCM-GR-3,945,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr4_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,4,17,17,TL-GR6,30,TCM-GR-3,946,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gAAA3_cl85_fr5_05Mar2019,apal,gr,persistence_to_resistance,Acropora,palmata,AAA3,85,5,17,17,TL-GR6,30,TCM-GR-3,947,Allan,Grecian_rocks,USA,9:53 AM,11:51 PM,5-Mar-19,2,March,2019,,coral_reef,coral_head,tissue,host-associated,0.3,0.02,1.02,1,21.56,0.06,2506.6,8018.24,NA
apal_gr_gSI5_cl86_fr3_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,86,3,17,17,TL-GR6,30,TCM-GR-3,191,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
apal_gr_gSI5_cl86_fr4_15Nov2018,apal,gr,persistence_to_resistance,Acropora,palmata,SI5,86,4,17,17,TL-GR6,30,TCM-GR-3,192,Ben_Allan,Grecian_rocks,USA,9:48 AM,12:05 PM,15-Nov-18,1,November,2018,,coral_reef,coral_head,tissue,host-associated,1.5,0,0.71,0.71,6.13,0.15,2506.6,8018.24,NA
